ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1678954,Source2,3,2019-12-25 11:44:03,2019-12-25 12:28:40,33.434742,-112.037712,,,0.0,Right lane blocked due to accident on I-10 Westbound at Exit 149 Buckeye Rd.,I-10 E,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2019-12-25 11:51:00,50.0,50.0,89.0,28.76,10.0,ESE,10.0,0.01,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678955,Source2,3,2019-12-25 12:24:05,2019-12-25 13:23:16,33.434742,-112.037712,,,0.0,Left and HOV lane blocked due to accident on I-10 Westbound at Exit 149 Buckeye Rd.,I-10 E,Phoenix,Maricopa,AZ,85034,US,US/Mountain,KPHX,2019-12-25 12:02:00,50.0,50.0,89.0,28.76,10.0,E,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678956,Source2,3,2019-12-25 16:38:47,2019-12-25 17:38:24,35.089794,-111.686089,,,0.0,Right lane blocked due to accident on I-17 Southbound at Exit 333 Mountainaire Rd.,Arizona Veterans Highway,Flagstaff,Coconino,AZ,86005,US,US/Mountain,KFLG,2019-12-25 16:40:00,28.0,20.0,85.0,23.04,10.0,WSW,8.0,0.02,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678957,Source2,2,2019-12-25 06:05:11,2019-12-25 07:48:16,31.752256,-106.34568,,,0.0,Accident on Yarbrough Dr Southbound near Gateway Blvd.,Gateway Blvd E,El Paso,El Paso,TX,79915,US,US/Mountain,KELP,2019-12-25 05:40:00,37.0,37.0,93.0,26.03,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-1678958,Source2,3,2019-12-24 21:05:41,2019-12-25 00:21:31,45.125679,-122.810066,,,6.0,One lane blocked due to accident on OR-214 Wilco Hwy both ways from Silverton Ave to Mckee School Rd.,Wilco Hwy NE,Woodburn,Marion,OR,97071-8934,US,US/Pacific,KUAO,2019-12-24 20:53:00,39.0,39.0,89.0,29.64,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678959,Source2,3,2019-12-24 23:41:34,2019-12-25 00:25:58,47.191353,-122.46225,,,0.0,2 right lane blocked due to accident on I-5 Northbound at Exit 129 72nd St.,I-5 N,Tacoma,Pierce,WA,98408,US,US/Pacific,KTCM,2019-12-24 23:48:00,36.0,36.0,,29.47,5.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678960,Source2,3,2019-12-25 10:37:21,2019-12-25 11:29:55,47.240894,-122.358223,,,0.0,Two lanes blocked due to accident on I-5 Southbound at 54th Ave.,I-5 S,Tacoma,Pierce,WA,98424,US,US/Pacific,KTCM,2019-12-25 10:58:00,37.0,37.0,,29.62,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678961,Source2,2,2019-12-25 13:12:23,2019-12-25 15:07:10,47.87249,-122.007889,,,0.0,Two lanes blocked due to accident on US-2 Stevens Pass Hwy both ways at Fryelands Blvd.,Fryelands Blvd SE,Monroe,Snohomish,WA,98272-2663,US,US/Pacific,KPAE,2019-12-25 12:53:00,42.0,39.0,70.0,29.34,10.0,NNE,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1678962,Source2,3,2019-12-25 16:49:41,2019-12-25 17:34:12,48.210346,-122.215981,,,0.0,2 left lane blocked due to accident on I-5 Northbound at Exit 210 236th St.,I-5 N,Arlington,Snohomish,WA,98223,US,US/Pacific,KAWO,2019-12-25 16:56:00,37.0,37.0,86.0,29.92,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1678963,Source2,2,2019-12-25 03:59:39,2019-12-25 04:44:19,45.51833,-122.562309,,,0.0,Accident on 96th Ave at Washington St.,SE Washington St,Portland,Multnomah,OR,97216-2420,US,US/Pacific,KPDX,2019-12-25 03:53:00,39.0,33.0,82.0,29.82,10.0,ESE,9.0,0.01,Light Rain,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1678964,Source2,2,2019-12-25 02:33:15,2019-12-25 06:16:53,38.954788,-119.765221,,,0.0,Delays due to accident on US-395 both ways at Buckeye Rd. Emergency vehicles at scene.,6th St,Minden,Douglas,NV,89423,US,US/Pacific,KTVL,2019-12-25 02:53:00,25.0,15.0,72.0,23.59,10.0,SSW,10.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1678965,Source3,3,2019-12-25 06:07:16,2019-12-25 08:14:17,39.420792,-120.03347,,,1.149999976158142,Exit ramp from I-80 Eastbound to Mystic Rd Eastbound lane blocked due to accident.,I-80 E,Floriston,Nevada,CA,96111,US,US/Pacific,KTRK,2019-12-25 05:35:00,21.0,21.0,93.0,23.94,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1678966,Source3,2,2019-12-25 09:24:06,2019-12-25 11:25:03,37.0797,-119.334381,,,0.0,Accident on CA-168 Tollhouse Rd at Littlefield Rd.,Highway 168,Shaver Lake,Fresno,CA,93664,US,US/Pacific,KFAT,2019-12-25 09:53:00,48.0,43.0,80.0,29.61,10.0,SE,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678967,Source2,3,2019-12-25 18:06:48,2019-12-25 20:06:38,39.396587,-119.758041,,,0.0,Lane blocked due to accident on I-580 Northbound at Exit 56 NV-431 Mt Rose Hwy.,I-580 N,Reno,Washoe,NV,89511,US,US/Pacific,KRNO,2019-12-25 17:55:00,37.0,32.0,52.0,25.37,10.0,E,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1678968,Source2,2,2019-12-24 22:31:36,2019-12-25 00:16:13,37.980042,-121.746063,,,0.6899999976158142,Accident on exit ramp from CA-4 Eastbound at Exit 31 to Laurel Rd Eastbound.,CA-4 E,Antioch,Contra Costa,CA,94531,US,US/Pacific,KCCR,2019-12-24 22:51:00,50.0,50.0,76.0,29.84,10.0,S,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678969,Source3,3,2019-12-24 22:32:19,2019-12-24 23:16:48,38.120399,-122.23027,,,0.9300000071525574,Exit ramp from I-80 Northbound at Exits 32 32A 32B to Redwood Pkwy Eastbound lane blocked due to accident.,I-80 E,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2019-12-24 22:46:00,44.0,44.0,93.0,29.85,10.0,E,3.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678970,Source2,3,2019-12-24 22:42:06,2019-12-24 23:11:34,37.320969,-121.899612,,,0.8999999761581421,Accident on exit ramp from I-280 Southbound at Exit 3B to Bird Ave Northbound.,I-280 S,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2019-12-24 22:53:00,47.0,43.0,83.0,29.85,10.0,SSE,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678971,Source2,2,2019-12-24 22:45:41,2019-12-25 00:00:14,37.145073,-121.984749,,,0.0,#1 lane blocked due to accident on CA-17 Northbound before CA-35 Summit Rd.,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2019-12-24 22:53:00,47.0,43.0,83.0,29.85,10.0,SSE,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-1678972,Source3,3,2019-12-24 23:33:15,2019-12-25 01:49:19,37.164249,-121.990517,,,0.0,#2 lane blocked due to accident on CA-17 Southbound near Brush Rd.,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2019-12-24 23:53:00,47.0,44.0,83.0,29.84,10.0,SE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678973,Source3,3,2019-12-25 00:03:35,2019-12-25 00:33:09,38.02211,-122.263451,,,0.3199999928474426,Entry ramp to I-80 Southbound from Willow Ave Northbound lane blocked due to accident.,I-80 W,Hercules,Contra Costa,CA,94547,US,US/Pacific,KCCR,2019-12-25 00:53:00,49.0,46.0,77.0,29.81,10.0,S,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678974,Source2,2,2019-12-25 00:18:55,2019-12-25 01:33:24,38.652431,-121.073387,,,1.649999976158142,Accident on entry ramp to Us-50 Westbound from El Dorado Hills Blvd Southbound.,Saratoga Way,El Dorado Hills,El Dorado,CA,95762,US,US/Pacific,KMHR,2019-12-25 00:30:00,41.0,36.0,93.0,29.78,10.0,SE,7.0,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678975,Source2,2,2019-12-25 04:59:56,2019-12-25 06:30:13,37.579483,-122.323494,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 417 Amphlett Blvd.,Bayshore Fwy S,San Mateo,San Mateo,CA,94401,US,US/Pacific,KSFO,2019-12-25 04:56:00,48.0,43.0,83.0,29.83,10.0,SE,10.0,0.03,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678976,Source3,2,2019-12-25 05:12:49,2019-12-25 07:59:18,38.72147800000001,-120.831657,,,0.0,#1 #2 lane blocked and delays due to accident on US-50 Eastbound at Forni Rd.,El Dorado Fwy E,Placerville,El Dorado,CA,95667,US,US/Pacific,KPVF,2019-12-25 05:15:00,36.0,31.0,87.0,27.16,10.0,SE,6.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678977,Source2,3,2019-12-25 05:33:12,2019-12-25 06:32:33,37.826202,-122.268204,,,0.0,#1 lane blocked due to accident on I-580 Eastbound at Exit 19B CA-24.,CA-24 W,Oakland,Alameda,CA,94609,US,US/Pacific,KOAK,2019-12-25 05:53:00,48.0,44.0,89.0,29.85,10.0,E,9.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1678978,Source3,2,2019-12-25 06:13:11,2019-12-25 06:42:54,37.143421,-121.984917,,,0.0,#2 lane blocked due to accident on CA-17 Northbound at Sunset View Rd.,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,95033-9021,US,US/Pacific,KSJC,2019-12-25 05:53:00,46.0,40.0,86.0,29.81,9.0,SSE,13.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1678979,Source3,3,2019-12-25 06:12:04,2019-12-25 08:11:28,37.731361,-122.423836,,,0.0,#4 lane blocked due to accident on I-280 Northbound at US-101 Exits 430A 430B 431.,John F Foran Fwy,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-12-25 05:56:00,49.0,44.0,80.0,29.84,10.0,SE,12.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-1678980,Source2,2,2019-12-25 07:19:04,2019-12-25 08:34:22,39.022919,-122.453621,,,0.0,Accident on CA-20 Westbound before Walker Rdg.,E Highway 20,Clearlake,Lake,CA,95422,US,US/Pacific,KSTS,2019-12-25 06:53:00,43.0,43.0,93.0,29.7,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1678981,Source3,2,2019-12-25 07:29:44,2019-12-25 08:14:35,37.72678,-120.839828,,,0.0,Accident on CR-J14 Albers Rd at Valk Rd.,Albers Rd,Oakdale,Stanislaus,CA,95361-8609,US,US/Pacific,KMOD,2019-12-25 07:53:00,44.0,44.0,89.0,29.8,9.0,SSE,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678982,Source3,2,2019-12-25 07:55:14,2019-12-25 08:54:51,37.49509000000001,-122.229004,,,0.0,Right lane blocked due to accident on US-101 Southbound at Exit 409 Whipple Ave.,Bayshore Fwy S,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2019-12-25 07:54:00,45.0,41.0,100.0,29.85,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678983,Source3,2,2019-12-25 07:57:35,2019-12-25 08:27:11,37.484413,-122.184334,,,0.0,#3 lane blocked due to accident on US-101 Southbound at Exit 408 CA-84 Woodside Rd.,CA-84,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2019-12-25 07:54:00,45.0,41.0,100.0,29.85,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678984,Source3,2,2019-12-25 08:03:47,2019-12-25 09:18:24,37.484413,-122.184334,,,0.0,#3 lane blocked due to accident on US-101 Southbound at Exit 408 CA-84 Woodside Rd.,CA-84,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2019-12-25 07:54:00,45.0,41.0,100.0,29.85,10.0,SSE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678985,Source2,2,2019-12-25 08:41:13,2019-12-25 09:40:29,37.841362,-122.29705,,,0.0,#1 and #2 lane blocked due to accident on I-580 Eastbound at Exit 9 I-80 Exit 8A.,Eastshore Fwy E,Emeryville,Alameda,CA,94608,US,US/Pacific,KOAK,2019-12-25 08:53:00,49.0,44.0,83.0,29.85,10.0,ESE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678986,Source3,2,2019-12-25 08:52:32,2019-12-25 09:52:18,37.422779,-120.766617,,,1.4800000190734863,Accident on exit ramp from CA-99 Northbound to South Ave Eastbound.,CA-99 N,Delhi,Merced,CA,95315,US,US/Pacific,KMER,2019-12-25 08:45:00,45.0,40.0,100.0,29.71,7.0,SE,8.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678987,Source3,2,2019-12-25 08:56:00,2019-12-25 09:56:15,38.560638,-121.463547,,,0.0,#1 lane blocked due to accident on US-50 Eastbound after CA-99.,CA-16 E,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,2019-12-25 08:53:00,46.0,43.0,86.0,29.88,10.0,ESE,6.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678988,Source3,2,2019-12-25 09:01:56,2019-12-25 09:46:34,37.145073,-121.984749,,,0.0,Right lane blocked due to accident on CA-17 Northbound at CA-35 Summit Rd.,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2019-12-25 08:53:00,47.0,41.0,83.0,29.81,10.0,SE,15.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1678989,Source3,3,2019-12-25 09:09:15,2019-12-25 10:40:33,39.282406,-120.70649,,,0.0,#2 lane blocked due to accident on I-80 Eastbound at Blue Canyon Rd.,I-80 E,Alta,Placer,CA,95701,US,US/Pacific,KBLU,2019-12-25 09:17:00,27.0,27.0,92.0,24.54,1.0,VAR,3.0,0.03,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678990,Source2,3,2019-12-25 09:11:05,2019-12-25 09:55:45,37.823952,-122.308617,,,0.0,#1 lane blocked due to accident on I-580 Southbound at Exit 9 I-80 Exit 8A.,Bay Bridge Trl,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2019-12-25 08:53:00,49.0,44.0,83.0,29.85,10.0,ESE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678991,Source3,2,2019-12-25 09:37:04,2019-12-25 10:36:44,37.420853,-122.092361,,,0.0,#1 #2 and #5 lane blocked due to accident on US-101 Southbound at Exits 400A 400B Charleston Rd.,N Rengstorff Ave,Mountain View,Santa Clara,CA,94043,US,US/Pacific,KNUQ,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678992,Source2,2,2019-12-25 10:02:29,2019-12-25 11:19:05,37.908085,-121.224396,,,0.0,Accident on CA-99 Southbound before Arch Rd.,CA-99 S,Stockton,San Joaquin,CA,95215,US,US/Pacific,KSCK,2019-12-25 09:55:00,50.0,50.0,80.0,29.88,10.0,SSE,13.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678993,Source3,2,2019-12-25 10:18:14,2019-12-25 11:02:38,37.143726,-121.98484,,,0.0,Right hand shoulder blocked due to accident on CA-17 Northbound at Sunset View Rd.,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,95033-9012,US,US/Pacific,KSJC,2019-12-25 09:53:00,49.0,43.0,77.0,29.81,10.0,SE,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678994,Source2,2,2019-12-25 10:16:43,2019-12-25 12:31:52,38.563590999999995,-121.471603,,,0.2800000011920929,Accident on entry ramp to US-50 Eastbound from I-80-BR Southbound.,Capital City Fwy W,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,2019-12-25 09:53:00,47.0,44.0,83.0,29.9,10.0,SE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678995,Source3,3,2019-12-25 10:42:04,2019-12-25 11:26:26,37.775558,-122.405807,,,0.0,Two lanes blocked due to accident on I-80 Westbound at Exits 1 1C 7th St.,I-80 W,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-12-25 10:56:00,50.0,50.0,77.0,29.83,10.0,ESE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678996,Source2,2,2019-12-25 12:22:58,2019-12-25 13:07:17,37.362431,-121.917801,,,1.399999976158142,Entry ramp to Ca-87 Southbound from Skyport Dr Northbound lane blocked due to accident.,Guadalupe Pkwy S,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2019-12-25 11:53:00,51.0,51.0,74.0,29.75,10.0,SE,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1678997,Source2,3,2019-12-25 18:04:59,2019-12-25 18:34:48,37.808491,-122.367348,,,0.0,Lane blocked due to accident on I-80 Bay Brg Westbound at Exit 4A Treasure Island Rd.,I-80 W,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2019-12-25 17:53:00,53.0,53.0,64.0,29.71,10.0,E,17.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-1678998,Source2,2,2019-12-25 18:23:24,2019-12-25 21:23:13,37.145073,-121.984749,,,0.0,Lane blocked due to accident on CA-17 Northbound at CA-35 Summit Rd.,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2019-12-25 17:53:00,53.0,53.0,61.0,29.65,10.0,E,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day
A-1678999,Source2,3,2019-12-25 19:31:46,2019-12-25 21:30:57,37.637684,-121.343369,,,0.0,Accident on I-5 Southbound at Exits 449A 449B CA-132.,CA-132 E,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2019-12-25 19:55:00,50.0,50.0,68.0,29.74,10.0,N,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1679000,Source2,2,2019-12-25 10:13:31,2019-12-25 11:25:05,37.696411,-117.236092,,,8.319999694824219,Accident on US-95 Sundog Ave Northbound between Mt Jackson Rd and Lida Ave.,US-95 N,Goldfield,Esmeralda,NV,89013,US,US/Pacific,KTPH,2019-12-25 09:56:00,,,,24.42,10.0,NNE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1679001,Source3,2,2019-12-25 01:11:55,2019-12-25 01:55:58,37.968449,-122.51989,,,0.0,#1 lane blocked due to accident on US-101 Northbound after Exit 452 Irwin St.,Redwood Hwy,San Rafael,Marin,CA,94901,US,US/Pacific,KDVO,2019-12-25 01:15:00,45.0,42.0,100.0,29.77,8.0,E,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-1679002,Source3,2,2019-12-25 07:43:18,2019-12-25 09:27:36,38.24572,-122.625526,,,0.0,#1 lane blocked due to accident on US-101 Northbound at Washington St.,CA-116 W,Petaluma,Sonoma,CA,94952,US,US/Pacific,KO69,2019-12-25 07:35:00,43.0,38.0,100.0,29.75,10.0,E,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1679003,Source2,2,2019-12-25 17:51:15,2019-12-25 18:21:04,39.245651,-123.126137,,,0.0,Lane blocked due to accident on CA-20 at East Side Potter Valley Rd.,Highway 20,Ukiah,Mendocino,CA,95482,US,US/Pacific,KUKI,2019-12-25 17:56:00,46.0,46.0,71.0,29.15,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1679004,Source3,2,2019-12-25 01:20:50,2019-12-25 02:35:00,36.015223999999996,-120.924271,,,0.0,One lane blocked due to accident on US-101 Southbound after Paris Valley Rd.,El Camino Real S,San Ardo,Monterey,CA,93450,US,US/Pacific,KPRB,2019-12-25 00:53:00,40.0,40.0,93.0,29.04,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1679005,Source3,2,2019-12-25 07:31:03,2019-12-25 09:02:19,34.405884,-119.544205,,,0.0,Accident on US-101 Southbound at Sandpoint Rd.,US-101 S,Carpinteria,Santa Barbara,CA,93013,US,US/Pacific,KSBA,2019-12-25 07:53:00,45.0,45.0,90.0,29.93,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1679006,Source2,2,2019-12-25 08:14:09,2019-12-25 09:30:33,36.196289,-119.384277,,,0.0,Accident on Bardsley Ave at Enterprise St.,S Enterprise St,Tulare,Tulare,CA,93274,US,US/Pacific,KVIS,2019-12-25 07:56:00,42.0,42.0,96.0,29.65,7.0,ESE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
